finding_id,severity,category,url,url_family,status_code,indexability,canonical,title,description,h1,inlinks,sitemap,issue,evidence,decision_type,recommended_action
META-MISSING,LOW,META_DESCRIPTION,https://i-seo.su/report-hub/client-report.html?project=service,query_variant,200,True,,SEO-отчёт — i-SEO Report Hub (Демо v0.4),,,1,False,Missing meta description on indexable pages,count=23,SEO_DECISION,Add where snippet quality matters
META-DUP,LOW,META_DESCRIPTION,https://i-seo.su/blog/,blog,200,True,https://i-seo.su/blog,Блог - INTLSEO Studio,"Актуальные статьи о SEO, GEO-продвижении в AI, кейсах клиентов и технической оптимизации сайтов от экспертов агентства INTLSEO Studio. Новости и разборы digital-маркетинга.",Блог,0,True,Duplicate meta descriptions,groups=2; urls=128,SEO_DECISION,Differentiate descriptions
META-DUP,LOW,META_DESCRIPTION,https://i-seo.su/blog,blog,200,True,https://i-seo.su/blog,Блог - INTLSEO Studio,"Актуальные статьи о SEO, GEO-продвижении в AI, кейсах клиентов и технической оптимизации сайтов от экспертов агентства INTLSEO Studio. Новости и разборы digital-маркетинга.",Блог,684,True,Duplicate meta descriptions,groups=2; urls=128,SEO_DECISION,Differentiate descriptions
META-DUP,LOW,META_DESCRIPTION,https://i-seo.su/,home,200,True,,Продвижение сайтов в ТОП под ключ в Москве | Агентство INTLSEO,"Компания INTLSEO по продвижению сайтов в ТОП Яндекс и Google. Разрабатываем сайты с оптимизацией под SEO, продвигаем в топ, настраиваем контекстную рекламу.","Продвигаем бизнес в интернете, выводим сайты в ИИ выдачу",649,True,Duplicate meta descriptions,groups=2; urls=128,SEO_DECISION,Differentiate descriptions
META-DUP,LOW,META_DESCRIPTION,https://i-seo.su/home.html,static,200,True,,Продвижение сайтов в ТОП под ключ в Москве | Агентство INTLSEO,"Компания INTLSEO по продвижению сайтов в ТОП Яндекс и Google. Разрабатываем сайты с оптимизацией под SEO, продвигаем в топ, настраиваем контекстную рекламу.",Продвигаем сайты в ТОП Яндекса и Google,0,False,Duplicate meta descriptions,groups=2; urls=128,SEO_DECISION,Differentiate descriptions
H1-MISSING,MEDIUM,H1,https://i-seo.su/varvara-new.php,other,200,False,,VVR-Searcher,,,0,False,Missing H1,count=5,REVIEW,Confirm template H1 presence
H1-MISSING,MEDIUM,H1,https://i-seo.su/report-hub/client-report.html,static,200,True,,SEO-отчёт — i-SEO Report Hub (Демо v0.4),,,16,False,Missing H1,count=5,REVIEW,Confirm template H1 presence
H1-MISSING,MEDIUM,H1,https://i-seo.su/report-hub/client-report.html?project=local,query_variant,200,True,,SEO-отчёт — i-SEO Report Hub (Демо v0.4),,,4,False,Missing H1,count=5,REVIEW,Confirm template H1 presence
H1-MISSING,MEDIUM,H1,https://i-seo.su/report-hub/client-report.html?project=ecommerce,query_variant,200,True,,SEO-отчёт — i-SEO Report Hub (Демо v0.4),,,1,False,Missing H1,count=5,REVIEW,Confirm template H1 presence
H1-MISSING,MEDIUM,H1,https://i-seo.su/report-hub/client-report.html?project=service,query_variant,200,True,,SEO-отчёт — i-SEO Report Hub (Демо v0.4),,,1,False,Missing H1,count=5,REVIEW,Confirm template H1 presence
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/home.html,static,200,True,,Продвижение сайтов в ТОП под ключ в Москве | Агентство INTLSEO,"Компания INTLSEO по продвижению сайтов в ТОП Яндекс и Google. Разрабатываем сайты с оптимизацией под SEO, продвигаем в топ, настраиваем контекстную рекламу.",Продвигаем сайты в ТОП Яндекса и Google,0,False,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/blog/,blog,200,True,https://i-seo.su/blog,Блог - INTLSEO Studio,"Актуальные статьи о SEO, GEO-продвижении в AI, кейсах клиентов и технической оптимизации сайтов от экспертов агентства INTLSEO Studio. Новости и разборы digital-маркетинга.",Блог,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/blog.html,blog,200,True,,Блог | Агентство INTLSEO,,Блог,0,False,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offers,offers,200,False,,Предложения - INTLSEO Studio,,Предложения,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offers/,offers,200,False,,Предложения - INTLSEO Studio,,Предложения,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/glossary/,other,200,True,https://i-seo.su/glossary,Глоссарий - INTLSEO Studio,,Глоссарий,0,False,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/report-hub/,other,200,True,,Обзор проектов — i-SEO Report Hub (Демо v0.4),,i-SEO Report Hub,0,False,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/varvara-new.php,other,200,False,,VVR-Searcher,,,0,False,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/test,offers,200,False,,Тестовое предложение - INTLSEO Studio,,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-stroy-market,offers,200,False,,Коммерческое предложение для СтройМаркет,Аудит вашего сайта приложен файлом pdf. Точки роста. Этапы работ. Стоимость. Кейсы. Отзывы. Команда проекта. Контакты,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-rehabmoscow,offers,200,False,,Коммерческое предложение для Rehabmoscow,Аудит вашего сайта приложен файлом pdf. Точки роста. Этапы работ. Стоимость. Кейсы. Отзывы. Команда проекта. Контакты,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-buh-krasnodar,offers,200,False,,Коммерческое предложение для buh-krasnodar,Аудит вашего сайта приложен файлом pdf.,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-dlya-gsn-auto-ru,offers,200,False,,КП для сайта gsn-auto.ru,КП с точками роста и тех.аудитом,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-dlya-gazss-ru,offers,200,False,,КП для gazss.ru - INTLSEO Studio,КП и тех.аудит для gazss.ru,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-dlya-innovaai-ru,offers,200,False,,КП для innovaai.ru - INTLSEO Studio,Тех. аудит и КП для ИИ innova,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-dlya-ckperemeny-ru,offers,200,False,,КП для ckperemeny.ru - INTLSEO Studio,Аудит и КП,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-dlya-klimat-master-ru,offers,200,False,,КП для klimat-master.ru - INTLSEO Studio,Кп + тех аудит сайта,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-territoriya-prokata,offers,200,False,,Коммерческое предложение для Rehabmoscow,Аудит вашего сайта приложен файлом pdf. Точки роста. Этапы работ. Стоимость. Кейсы. Отзывы. Команда проекта. Контакты,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-brost,offers,200,False,,Коммерческое предложение для Бизнес-Рост,Аудит вашего сайта приложен файлом pdf. Точки роста. Этапы работ. Стоимость. Кейсы. Отзывы. Команда проекта. Контакты,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-oleandra,offers,200,False,,Коммерческое предложение для клиники стоматологии в Перми,Аудит вашего сайта приложен файлом pdf. Точки роста. Этапы работ. Стоимость. Кейсы. Отзывы. Команда проекта. Контакты,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-dlya-skn-dom,offers,200,False,,Коммерческое предложение для skn-dom,Аудит вашего сайта приложен файлом pdf. Точки роста. Этапы работ. Стоимость. Кейсы. Отзывы. Команда проекта. Контакты,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-dlya-keywarm,offers,200,False,,Коммерческое предложение для keywarm,Аудит вашего сайта приложен файлом pdf. Точки роста. Этапы работ. Стоимость. Кейсы. Отзывы. Команда проекта. Контакты,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-dlya-konturteplo,offers,200,False,,Коммерческое предложение для контуртепло.рф,Аудит вашего сайта приложен файлом pdf. Точки роста. Этапы работ. Стоимость. Кейсы. Отзывы. Команда проекта. Контакты,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-dlya-meatbridge,offers,200,False,,Коммерческое предложение для maetbridge,Аудит вашего сайта приложен файлом pdf. Точки роста. Этапы работ. Стоимость. Кейсы. Отзывы. Команда проекта. Контакты,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-dlya-vdservis,offers,200,False,,Коммерческое предложение для ВДСервис Событий,Аудит вашего сайта приложен файлом pdf. Точки роста. Этапы работ. Стоимость. Кейсы. Отзывы. Команда проекта. Контакты,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-dlya-litomarket,offers,200,False,,Коммерческое предложение для Литомаркет,Аудит вашего сайта приложен файлом pdf. Точки роста. Этапы работ. Стоимость. Кейсы. Отзывы. Команда проекта. Контакты,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-dlya-kollagen-pmt,offers,200,False,,Коммерческое предложение для collagen-pmt,Аудит вашего сайта приложен файлом pdf. Точки роста. Этапы работ. Стоимость. Кейсы. Отзывы. Команда проекта. Контакты,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-dlya-lystoppen,offers,200,False,,Коммерческое предложение для LYSTOPPEN,Аудит вашего сайта приложен файлом pdf. Точки роста. Этапы работ. Стоимость. Кейсы. Отзывы. Команда проекта. Контакты,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-dlya-reka-cvetov,offers,200,False,,Коммерческое предложение для Река Цветов,Аудит вашего сайта приложен файлом pdf. Точки роста. Этапы работ. Стоимость. Кейсы. Отзывы. Команда проекта. Контакты,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-dlya-tentov,offers,200,False,,Коммерческое предложение для Тентовъ,Аудит вашего сайта приложен файлом pdf. Точки роста. Этапы работ. Стоимость. Кейсы. Отзывы. Команда проекта. Контакты,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-dlya-findreason,offers,200,False,,Коммерческое предложение для Повод найдется,Аудит вашего сайта приложен файлом pdf. Точки роста. Этапы работ. Стоимость. Кейсы. Отзывы. Команда проекта. Контакты,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-dlya-yyy,offers,200,False,,Коммерческое предложение для YYY,Аудит вашего сайта приложен файлом pdf. Точки роста. Этапы работ. Стоимость. Кейсы. Отзывы. Команда проекта. Контакты,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-dlya-tekstil,offers,200,False,,Коммерческое предложение для Atelier tekstile,Аудит вашего сайта приложен файлом pdf. Точки роста. Этапы работ. Стоимость. Кейсы. Отзывы. Команда проекта. Контакты,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-dlya-acril-plastic,offers,200,False,,Коммерческое предложение для ПластикАкрил,Аудит вашего сайта приложен файлом pdf. Точки роста. Этапы работ. Стоимость. Кейсы. Отзывы. Команда проекта. Контакты,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-dlya-expertiza,offers,200,False,,Коммерческое предложение для Экспертиза,Аудит вашего сайта приложен файлом pdf. Точки роста. Этапы работ. Стоимость. Кейсы. Отзывы. Команда проекта. Контакты,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-dlya-peptidy,offers,200,False,,Коммерческое предложение для Пептиды Премиум,Аудит вашего сайта приложен файлом pdf. Точки роста. Этапы работ. Стоимость. Кейсы. Отзывы. Команда проекта. Контакты,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-dlya-showerglass,offers,200,False,,Коммерческое предложение для Showerglass,Аудит вашего сайта приложен файлом pdf. Точки роста. Этапы работ. Стоимость. Кейсы. Отзывы. Команда проекта. Контакты,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-dlya-enzym,offers,200,False,,Коммерческое предложение для Enzym,Аудит вашего сайта приложен файлом pdf. Точки роста. Этапы работ. Стоимость. Кейсы. Отзывы. Команда проекта. Контакты,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-dlya-businesscommandos,offers,200,False,,Коммерческое предложение для Вusinesscommandos,Аудит вашего сайта приложен файлом pdf. Точки роста. Этапы работ. Стоимость. Кейсы. Отзывы. Команда проекта. Контакты,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
ORPHAN-CRAWLER,MEDIUM,INTERNAL_LINKING,https://i-seo.su/offer/kp-dlya-sophia,offers,200,False,,Коммерческое предложение для Издательство София,Аудит вашего сайта приложен файлом pdf. Точки роста. Этапы работ. Стоимость. Кейсы. Отзывы. Команда проекта. Контакты,Коммерческое предложение,0,True,0 crawler inlinks observed,count=65 excluding intentional policy pages,SEO_DECISION,Add contextual inlinks if pages should be discoverable
IMG-ALT,LOW,IMAGES,https://i-seo.su/blog/,blog,200,True,https://i-seo.su/blog,Блог - INTLSEO Studio,"Актуальные статьи о SEO, GEO-продвижении в AI, кейсах клиентов и технической оптимизации сайтов от экспертов агентства INTLSEO Studio. Новости и разборы digital-маркетинга.",Блог,0,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/blog,blog,200,True,https://i-seo.su/blog,Блог - INTLSEO Studio,"Актуальные статьи о SEO, GEO-продвижении в AI, кейсах клиентов и технической оптимизации сайтов от экспертов агентства INTLSEO Studio. Новости и разборы digital-маркетинга.",Блог,684,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/blog.html,blog,200,True,,Блог | Агентство INTLSEO,,Блог,0,False,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/about.html,static,200,True,,О студии INTLSEO,INTLSEO – команда опытных специалистов по SEO. С 2019 года мы предлагаем качественные услуги по продвижению сайтов. Наш офис находится в БЦ Красногорск Плаза.,О нас,684,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/bonuses.html,static,200,True,,Бонусы и подарки | Агентство INTLSEO,Приятные сюрпризы для наших клиентов. INTLSEO ценит своих клиентов и предлагает бонусы и подарки при заказе SEO услуг. Узнайте о наших специальных предложениях и программах лояльности!,Специальные предложения,684,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/services/seo.html,static_service,200,True,,Заказать SEO продвижение сайтов в Москве — поисковая оптимизация | INTLSEO,Закажите SEO продвижение сайта в Москве с гарантией результата. Выводим в ТОП Яндекс и Google. Прозрачная стоимость от 39 000 ₽/мес. Бесплатный аудит — прямо сейчас!,SEO продвижение сайтов,684,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/services/seo/b-regionakh.html,static_service,200,True,,SEO продвижение сайта в регионах России — под ключ | INTLSEO,"Продвигаем сайты в регионах РФ: настройка гео-меток, локальных сниппетов, Яндекс.Справочника. Выводим в ТОП даже в малых городах. Бесплатный аудит для региональных проектов!",SEO продвижение в регионах,684,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/services/seo/prodvizhenie-v-sankt-peterburge.html,city,200,True,https://i-seo.su/services/seo/prodvizhenie-v-sankt-peterburge.html,SEO-продвижение сайта компании в Санкт-Петербурге | i-seo.su,"Продвигаем сайты компаний Санкт-Петербурга в топ Яндекса и Google. Бесплатный аудит, прозрачные тарифы, рост позиций и трафика за 3 месяца.",SEO-продвижение сайта в Санкт-Петербурге,5,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/services/seo/prodvizhenie-v-kazani.html,city,200,True,https://i-seo.su/services/seo/prodvizhenie-v-kazani.html,SEO-продвижение сайта компании в Казани | i-seo.su,"Продвижение сайтов в Казани под ключ. Аудит, оптимизация и рост позиций в Яндексе и Google. Работаем с бизнесом Татарстана любого масштаба.",SEO-продвижение сайта в Казани,5,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/services/seo/prodvizhenie-v-ekaterinburge.html,city,200,True,https://i-seo.su/services/seo/prodvizhenie-v-ekaterinburge.html,SEO-продвижение сайта компании в Екатеринбурге | i-seo.su,"Комплексное SEO-продвижение сайтов в Екатеринбурге. Выводим бизнес в топ поисковой выдачи, увеличиваем трафик и заявки с сайта.",SEO-продвижение сайта в Екатеринбурге,5,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/services/seo/prodvizhenie-v-novosibirske.html,city,200,True,https://i-seo.su/services/seo/prodvizhenie-v-novosibirske.html,SEO-продвижение сайта компании в Новосибирске | i-seo.su,"Продвигаем сайты бизнеса в Новосибирске. Аудит, стратегия, рост позиций и трафика. Опыт в разных нишах, прозрачная отчетность на каждом этапе.",SEO-продвижение сайта в Новосибирске,5,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/services/seo/prodvizhenie-v-krasnoyarske.html,city,200,True,https://i-seo.su/services/seo/prodvizhenie-v-krasnoyarske.html,SEO-продвижение сайта компании в Красноярске | i-seo.su,"SEO-продвижение сайтов в Красноярске под ключ. Бесплатный аудит, работа над позициями и трафиком, отчетность на каждом этапе сотрудничества.",SEO-продвижение сайта в Красноярске,5,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/services/seo/prodvizhenie-sajta-pitomnika.html,niche,200,True,https://i-seo.su/services/seo/prodvizhenie-sajta-pitomnika.html,Заказать SEO продвижение сайта питомника | i-seo.su,Продвигаем сайты питомников собак и кошек в топ Яндекса и Google. Рост заявок от заводчиков и покупателей щенков. Бесплатный аудит и стратегия.,SEO продвижение сайта питомника,1,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/services/seo/prodvizhenie-sajta-smi.html,niche,200,True,https://i-seo.su/services/seo/prodvizhenie-sajta-smi.html,Заказать SEO продвижение сайта СМИ под ключ | i-seo.su,"Продвигаем сайты изданий и новостных проектов в топ поиска. Рост охвата, посещаемости и доверия читателей. Бесплатный аудит и стратегия продвижения.",SEO продвижение сайта СМИ,1,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/services/seo/prodvizhenie-sajta-restorana.html,niche,200,True,https://i-seo.su/services/seo/prodvizhenie-sajta-restorana.html,Заказать SEO продвижение сайта ресторана | i-seo.su,Продвигаем сайты ресторанов и кафе в топ Яндекса и Google. Рост бронирований столиков и посетителей зала. Бесплатный аудит и понятная стратегия.,SEO продвижение сайта ресторана,1,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/services/seo/prodvizhenie-internet-magazina-zapchastej.html,niche,200,True,https://i-seo.su/services/seo/prodvizhenie-internet-magazina-zapchastej.html,SEO продвижение интернет-магазина запчастей | i-seo.su,"Продвигаем интернет-магазины автозапчастей в топ поиска. Оптимизация каталога по маркам и моделям, рост заявок и продаж. Бесплатный аудит и стратегия.",SEO продвижение интернет-магазина запчастей,1,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/services/seo/prodvizhenie-sajta-internet-provajdera.html,niche,200,True,https://i-seo.su/services/seo/prodvizhenie-sajta-internet-provajdera.html,SEO продвижение сайта интернет-провайдера | i-seo.su,Продвигаем сайты интернет-провайдеров в топ Яндекса и Google. Рост заявок на подключение по конкретным районам и адресам. Бесплатный аудит и стратегия.,SEO продвижение сайта интернет-провайдера,1,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/services/seo/prodvizhenie-internet-magazina-kosmetiki.html,niche,200,True,https://i-seo.su/services/seo/prodvizhenie-internet-magazina-kosmetiki.html,SEO продвижение интернет-магазина косметики | i-seo.su,"Продвигаем интернет-магазины косметики и парфюмерии в топ поиска. Рост трафика, заявок и продаж по бьюти-тематике. Бесплатный аудит и стратегия.",SEO продвижение интернет-магазина косметики,1,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/services/seo/prodvizhenie-internet-magazina-czvetov.html,niche,200,True,https://i-seo.su/services/seo/prodvizhenie-internet-magazina-czvetov.html,Заказать SEO продвижение интернет-магазина цветов | i-seo.su,Продвигаем интернет-магазины цветов и доставки букетов в топ поиска. Рост заказов на срочную доставку по городу. Бесплатный аудит и стратегия работы.,SEO продвижение интернет-магазина цветов,1,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
